username,tweet_id,timestamp,text,likes,retweets
DeSuiLabs,1873418536292655441,2024-12-29T17:19:20.000Z,"Trying to figure out if I’m doing this right!!!  
@DeSuiLabs
 and 
@WinX_io
 !!! 
@Mysten_Labs
 co founder changed his pfp to desuilabs… probably something ",20,5
DeSuiLabs,1867245837048504598,2024-12-12T16:31:13.000Z,"A pleasure to welcome the builders 
@LuckyKatStudios
 to the WIN ecosystem! Gmeow",29,6
DeSuiLabs,1866865542071775631,2024-12-11T15:20:04.000Z,Did you buy the dip?,60,11
DeSuiLabs,1866479720457757025,2024-12-10T13:46:57.000Z,"New Listing: $BLUB

The dirty fish has entered 
@WinX_io
! 

You can now play with BLUB and earn casino rev share:",508,80
DeSuiLabs,1866128178051432735,2024-12-09T14:30:03.000Z,Which SUI communities should get a WIN drop? ,155,27
DeSuiLabs,1865303443914809648,2024-12-07T07:52:51.000Z,When your SOL friend finally buys SUI,203,174
DeSuiLabs,1865008670725280066,2024-12-06T12:21:31.000Z,"The mint price for 
@LegacyDSL
 was 22 SUI (~$13.20!) 

Another WIN for the community ",48,10
DeSuiLabs,1864908364746256778,2024-12-06T05:42:57.000Z,Is DSL the most rewarding free mint in history?,23,2
DeSuiLabs,1864888319789695462,2024-12-06T04:23:18.000Z,"I repeat: Not fading 
@shotodesuilabs
 is the best move I've made this cycle.",17,2
DeSuiLabs,1864870532396781755,2024-12-06T03:12:37.000Z,"We're gonna WIN so much 
@SuiNetwork",57,15
DeSuiLabs,1864338158344679573,2024-12-04T15:57:09.000Z,"A wallet just bought 25 
@DeSuiLabs
 

What does he know that we don't already know?
I'd be enjoying the juicy STAKE on http://winx.io 
Something is about to happen, don't miss out",32,10
DeSuiLabs,1863899938763276444,2024-12-03T10:55:49.000Z,"What's happening? DSL  SEASON II? 
@DeSuiLabs
 @shotodesuilabs
 @tradeportxyz",23,2
DeSuiLabs,1863910071903858914,2024-12-03T11:36:05.000Z,"@DeSuiLabs
 and 
@shotodesuilabs
 never let me down",10,2
DeSuiLabs,1863914219151982729,2024-12-03T11:52:34.000Z,what a grail  #SeasonZero,11,1
DeSuiLabs,1863932172593213787,2024-12-03T13:03:54.000Z,"SEASON ZERO

- NEW ART
- Staking & Earning Gems 

LFG 
@DeSuiLabs
 @shotodesuilabs",15,5
DeSuiLabs,1863924768308945068,2024-12-03T12:34:29.000Z,"SEASON ZERO

Art is a distraction, utility is everything. 
All unlisted DSL pixels have been reset to the essentials. 

Stake your new DSL to earn GEMs now ",79,33
DeSuiLabs,1863924774478758126,2024-12-03T12:34:30.000Z,"Season Zero is just getting started, stay tuned for our next major announcement 

Stake & start earning Gems before they run out: 
http://winx.io/nft-staking",21,4
DeSuiLabs,1863897144845062543,2024-12-03T10:44:43.000Z,"Season Zero is straight autism 
@DeSuiLabs",52,9
DeSuiLabs,1863892471979323799,2024-12-03T10:26:09.000Z,Delist. ,74,13
DeSuiLabs,1863798412032070055,2024-12-03T04:12:23.000Z,SEASON ZERO | TODAY ,119,29
DeSuiLabs,1863619182669316592,2024-12-02T16:20:12.000Z,Are you ready? ,57,6
DeSuiLabs,1854871785466216642,2024-11-08T13:01:10.000Z,"Join our ambassador program and get up to 90% profit share for referring friends to 
@WinX_io
!",20,1
DeSuiLabs,1854513846184296678,2024-11-07T13:18:50.000Z,"What started as a free mint

Is going to be one of the most rewarding casino ecosystems in Web3 ",68,16
DeSuiLabs,1854160296610599053,2024-11-06T13:53:58.000Z,"New Product Announcement 

For over a year we've been working tirelessly to build something special. 
@rollifycom
 is the future:",107,26
DeSuiLabs,1845673377262170176,2024-10-14T03:49:58.000Z,"Im here from the first day on 
@SuiNetwork
 
then @DeSuiLab change my life.
never forget all you do 
@shotodesuilabs
.
Burnin always burning !",51,7
DeSuiLabs,1838563807767203976,2024-09-24T12:59:05.000Z,"What is Gem staking?

We are leveraging Sui’s closed loop token standard to create a special kind of utility token 

Staking for Gems is the first step to unlocking rewards from the 
@WinX_io
 protocol  ",75,22
DeSuiLabs,1838222087938576725,2024-09-23T14:21:12.000Z,"We are excited to announce that the 
@WinX_io
 protocol will be decentralized to the DeSuiLabs community! 

Casino revenue share will start in Q4 2024 ",127,35
DeSuiLabs,1837249481152020834,2024-09-20T21:56:25.000Z,"SECONDARY SALE on 
@tradeportxyz
A new member has been introduced to their Legacy  

By acquiring DSL Legacy #197 for 2300 $SUI - $3489",40,4
DeSuiLabs,1831431943273263426,2024-09-04T20:39:36.000Z,"I did it. Proud owner of a 
@LegacyDSL
 ",56,7
DeSuiLabs,1823722499458392531,2024-08-14T14:05:01.000Z,"- There was a time when I get REKT 10/10 projects on 
@SuiNetwork
 that I have invested in until 
@DeSuiLabs
 came and saved my ass.

- What's more special here? They're free mint, and lowest floor price ever on market is 10 SUI.

- Damn! I will never forget that. Believe in the lab",39,15
DeSuiLabs,1817927079771713987,2024-07-29T14:16:05.000Z,"24 hrs till launch 

The most based on-chain casino experience in web3, on 
@SuiNetwork",38,13
DeSuiLabs,1813575435852333494,2024-07-17T14:04:13.000Z,"The Lab is rting 

Giving away 50 whitelist spots for the upcoming Rootlets mint 

To be eligible: 
 Follow 
@rootlets_nft
 and 
@suilendprotocol
 Like & RT this post",149,118
DeSuiLabs,1817820600917958801,2024-07-29T07:12:59.000Z,"Winners Part 1: 
@Guillau86099245
 @Domo49395926 
@lukmawo
 @CronosBit
 @MinhTranQuang10
 @AirdropKhildai
 @cqlp1314
 @pacific_price
 @JohnChigozie9
 @inyournathan
 @im_zor06 @ETHistheonlyway 
@VikashGuptaAI
 @TelNFT
 @QuakerMoat
 @papernprotein
 @snnugur
 @shotodesuilabs
 @DanielEremenk0",10,0
DeSuiLabs,1817820664075866312,2024-07-29T07:13:14.000Z,"Winners Part 2:
@Akins1de91
 @Rimu8888
 @sticoz07
 @haruna_olamidee
 @0xPrenda @Capsule_Corpp 
@Olawale_babs28
 @normielarp
 @GajaneLungelo
 @jry_84
 @Tiagolimamcz
 @31_doy
 @nounks_blue
 @Jit_Web3 
@dveerse
 @orla_meday
 @D_C_K_S
 @Adimusmith
 @0x_onigiri
 @0xxrp0 
@y_dakter
 @yourfaveD",11,1
DeSuiLabs,1817212800042709420,2024-07-27T14:57:48.000Z,"So I was working on 
@DeSuiLabs
 v2 when I stumbled on this cool monke at a 20% discount.

Finally got my first DSL after fading their free mint ",32,3
DeSuiLabs,1816783019199340966,2024-07-26T10:30:00.000Z,"Only possible on Solana 

Sponsored by 
@degencoinflip
 #Mysticeti",88,29
DeSuiLabs,1816496566871707998,2024-07-25T15:31:45.000Z,Still free now,18,3
DeSuiLabs,1816465876373102710,2024-07-25T13:29:47.000Z,Remember when DSL was ?,64,12
ChessyyKing,1882104709009563819,2025-01-22T16:35:05.000Z,"5k $Jup claimed 

Sell or hold 

Go claim urs Asap 

Thanks 
@JupiterExchange
 @jup_uplink",37,1
ChessyyKing,1882042112226852976,2025-01-22T12:26:20.000Z,"tbh I kinda can’t believe what’s about to happen. 

2,000,000+ eligible wallets are about to join the Jupiverse. 

anyone else shaking rn? just me?",0,673
ChessyyKing,1882019455452217737,2025-01-22T10:56:19.000Z,"Donald Trump Reveals: Doesn't Know Much About His Own Memecoin

Donald Trump recently admitted that he doesn't know much about his own memecoin. According to his statement, the $TRUMP and $MELANIA memecoins were launched with his permission, but he is unaware of the details of",5,1
ChessyyKing,1881685672878285059,2025-01-21T12:49:59.000Z,"the moment you've been waiting for is nearly here 

the Jupuary airdrop claim will go live on Wednesday at 3:30pm UTC 

at the same time, 
@kashdhanda
 & 
@9yointern
 will host a special J.U.P Rally to celebrate and properly welcome everyone to the Jupiverse!

J4J",0,0
dimwitnews,1883928418255003943,2025-01-27T17:21:51.000Z,"NEW: 
@ATOMA_NETWORK
 ADDS DEEPSEEK-R1 AI MODEL SUPPORT ON $SUI",42,5
dimwitnews,1883863791898956167,2025-01-27T13:05:03.000Z,VIDEO: HOW TO SEND SUI TRANSACTIONS VIA SMS,87,16
dimwitnews,1883491838558162952,2025-01-26T12:27:02.000Z,"SUI CO FOUNDER 
@EmanAbio
 MADE IT TO THE TOP 10 GAMING KOLs WITH HIGHEST MINDSHARE IN THE LAST 30 DAYS ON CT",33,2
dimwitnews,1883382967810330918,2025-01-26T05:14:25.000Z,"ACCORDING TO SUI CO FOUNDERS 
@EmanAbio
, HUNDREDS OF MILLIONS OF DOLLARS ARE BEING INVESTED IN NATIVE SUI PROJECTS AND ECOSYSTEM THIS YEAR",666,82
dimwitnews,1883288300867539133,2025-01-25T22:58:15.000Z,"NEW: JUPITER EXCHANGE CO FOUNDER 
@sssionggg
 NOW ROCK A SUI ROOTLET PFP",103,14
CleanwaterSui,1883178322441777330,2025-01-25T15:41:14.000Z,SUPER SUIYAN CLEAN ,105,19
CleanwaterSui,1883164949759074782,2025-01-25T14:48:06.000Z,"Step 1 go $DEEP

Step 2 forget about it ",124,7
CleanwaterSui,1882923796375683458,2025-01-24T22:49:50.000Z,"The alpha is 
@memezdotgg",14,1
CleanwaterSui,1882914573126373735,2025-01-24T22:13:11.000Z," “ Is This Alpha “ 

How Degen Are You ?

As far as I know, no one knows what the 
@MetaStables
 points go towards. 

But what we do know is the Total Value Locked ( TVL ) is extremely low, so if there was a pool to disperse the points based off an individual’s weight",39,7
CleanwaterSui,1882906012451225900,2025-01-24T21:39:10.000Z,"So I heard capsules are coming back for 
@suilendprotocol
.

With that being said what’s your rank on the season to points leaderboard ?",54,2
CleanwaterSui,1882894367385424359,2025-01-24T20:52:54.000Z,"When you think about the future what comes to mind ?

The future in my opinion will be filled with distributed ledger technology systems that will power every part of our economy.

We will have AI Agents that will be able to adjust the temperature of homes to the better acclimate",57,14
CleanwaterSui,1882860853306990945,2025-01-24T18:39:43.000Z,"Ding Ding Ding 

The timer is up !

The winner of the 22$SUI is 

 
@bigfloater74
 

This giveaway was conducted fairly through a Twitter comment picker. 

Please check your DM sir ",28,4
CleanwaterSui,1882853909011587127,2025-01-24T18:12:08.000Z,"@Cosmocadia
 GIVEAWAY 

Ladies and gentlemen I would love to bring the news to you that the COSMOCADIA TESTER CLUB is going live on January 29th !!

This is EXCLUSIVE for NFT holders of either Cosmocadia Avatars or land NFTs. With this opportunity you will be able to test out",54,24
CleanwaterSui,1882807673076494572,2025-01-24T15:08:24.000Z,"how to improve your transaction speed/execution by 100x:

.
.
.
.
.
.

launch on 
@SuiNetwork",23,1
CleanwaterSui,1882570706594234477,2025-01-23T23:26:47.000Z,"If you need some $SUI to be able to engage with apps like 
@doubleup_app
 or long the market with apps like 
@bluefinapp
 ( Or whatever you choose ) I got you 

You gotta be quick tho ",37,2
Solana_Og,1883970210291646766,2025-01-27T20:07:55.000Z,"Selling this twitter account.    

       29,000 real x followers I can prove their real   

   dm offers   

 crypto only",1,1
Solana_Og,1883661192511811689,2025-01-26T23:39:59.000Z," $SolanaPepe Launching January 30th!  

Get ready to ride the wave with the latest memecoin sensation, $SolanaPepe! 
 Launch Date: January 30th, 12AM GMT+8
 Don't miss your chance to join the  
 Stay tuned 
#SolanaPepeArmy. 
@SolanaPepeOnSol
#Memecoin #Solana #Launch",5,1
UNFKearth,1882130853763150109,2025-01-22T18:18:58.000Z,"nice one, agent 

so many great memes created by UNFKers

talented community

lots to build upon, as the web3 floodgates are opened ",97,27
UNFKearth,1881783187594207309,2025-01-21T19:17:28.000Z," SCAM ALERT

a fake UNFK just launched on pumpfun, linked to our X profile on 
@tradewithPhoton
 

only official $UNFK token: 

8MgghUHzWyCXSQb4ReqrYQZ9rL8cQNaZ84GsqWhTB4Uu",87,23
UNFKearth,1881759609045864855,2025-01-21T17:43:46.000Z,UNFK memelords: what you working on?,118,21
abiiii0203,1882150239425228998,2025-01-22T19:36:00.000Z,"✞模板委託✞ 

一組2個表情 NT$500
可以當DC的跳跳用!不可商用,可裁切當表符用
第一張預設嘟嘴 第二張都可以(限改表情)
歡迎私訊DC討論 : momo777._. 
很少看推特再麻煩大家體諒ㄌ
/
辦個小小的抽獎(´・ω・`)
⭒轉發+愛心+追蹤⭒
到2月1號抽一組!
希望有人能喜歡 謝謝><",86,51
EmanAbio,1883886827150737421,2025-01-27T14:36:35.000Z,"Coming soon: #Sui will enable transactions through SMS, bringing payments, DeFi, rewards, and more to everyone, everywhere.",0,325
EmanAbio,1884087930781913525,2025-01-28T03:55:42.000Z,"Thanks 
@elliscopef
 of 
@navi_protocol
 for the Lunar new heat gift. Happy Lunar new year everyone.",100,5
ChessyyKing,1882104709009563819,2025-01-22T16:35:05.000Z,"5k $Jup claimed 

Sell or hold 

Go claim urs Asap 

Thanks 
@JupiterExchange
 @jup_uplink",37,1
ChessyyKing,1882042112226852976,2025-01-22T12:26:20.000Z,"tbh I kinda can’t believe what’s about to happen. 

2,000,000+ eligible wallets are about to join the Jupiverse. 

anyone else shaking rn? just me?",0,673
ChessyyKing,1882019455452217737,2025-01-22T10:56:19.000Z,"Donald Trump Reveals: Doesn't Know Much About His Own Memecoin

Donald Trump recently admitted that he doesn't know much about his own memecoin. According to his statement, the $TRUMP and $MELANIA memecoins were launched with his permission, but he is unaware of the details of",5,1
ChessyyKing,1881685672878285059,2025-01-21T12:49:59.000Z,"the moment you've been waiting for is nearly here 

the Jupuary airdrop claim will go live on Wednesday at 3:30pm UTC 

at the same time, 
@kashdhanda
 & 
@9yointern
 will host a special J.U.P Rally to celebrate and properly welcome everyone to the Jupiverse!

J4J",0,0
dimwitnews,1883928418255003943,2025-01-27T17:21:51.000Z,"NEW: 
@ATOMA_NETWORK
 ADDS DEEPSEEK-R1 AI MODEL SUPPORT ON $SUI",42,5
dimwitnews,1883863791898956167,2025-01-27T13:05:03.000Z,VIDEO: HOW TO SEND SUI TRANSACTIONS VIA SMS,87,16
dimwitnews,1883491838558162952,2025-01-26T12:27:02.000Z,"SUI CO FOUNDER 
@EmanAbio
 MADE IT TO THE TOP 10 GAMING KOLs WITH HIGHEST MINDSHARE IN THE LAST 30 DAYS ON CT",33,2
dimwitnews,1883382967810330918,2025-01-26T05:14:25.000Z,"ACCORDING TO SUI CO FOUNDERS 
@EmanAbio
, HUNDREDS OF MILLIONS OF DOLLARS ARE BEING INVESTED IN NATIVE SUI PROJECTS AND ECOSYSTEM THIS YEAR",666,82
dimwitnews,1883288300867539133,2025-01-25T22:58:15.000Z,"NEW: JUPITER EXCHANGE CO FOUNDER 
@sssionggg
 NOW ROCK A SUI ROOTLET PFP",103,14
CleanwaterSui,1883178322441777330,2025-01-25T15:41:14.000Z,SUPER SUIYAN CLEAN ,105,19
CleanwaterSui,1883164949759074782,2025-01-25T14:48:06.000Z,"Step 1 go $DEEP

Step 2 forget about it ",124,7
CleanwaterSui,1882923796375683458,2025-01-24T22:49:50.000Z,"The alpha is 
@memezdotgg",14,1
CleanwaterSui,1882914573126373735,2025-01-24T22:13:11.000Z," “ Is This Alpha “ 

How Degen Are You ?

As far as I know, no one knows what the 
@MetaStables
 points go towards. 

But what we do know is the Total Value Locked ( TVL ) is extremely low, so if there was a pool to disperse the points based off an individual’s weight",39,7
CleanwaterSui,1882906012451225900,2025-01-24T21:39:10.000Z,"So I heard capsules are coming back for 
@suilendprotocol
.

With that being said what’s your rank on the season to points leaderboard ?",54,2
CleanwaterSui,1882894367385424359,2025-01-24T20:52:54.000Z,"When you think about the future what comes to mind ?

The future in my opinion will be filled with distributed ledger technology systems that will power every part of our economy.

We will have AI Agents that will be able to adjust the temperature of homes to the better acclimate",57,14
CleanwaterSui,1882860853306990945,2025-01-24T18:39:43.000Z,"Ding Ding Ding 

The timer is up !

The winner of the 22$SUI is 

 
@bigfloater74
 

This giveaway was conducted fairly through a Twitter comment picker. 

Please check your DM sir ",28,4
CleanwaterSui,1882853909011587127,2025-01-24T18:12:08.000Z,"@Cosmocadia
 GIVEAWAY 

Ladies and gentlemen I would love to bring the news to you that the COSMOCADIA TESTER CLUB is going live on January 29th !!

This is EXCLUSIVE for NFT holders of either Cosmocadia Avatars or land NFTs. With this opportunity you will be able to test out",54,24
CleanwaterSui,1882807673076494572,2025-01-24T15:08:24.000Z,"how to improve your transaction speed/execution by 100x:

.
.
.
.
.
.

launch on 
@SuiNetwork",23,1
CleanwaterSui,1882570706594234477,2025-01-23T23:26:47.000Z,"If you need some $SUI to be able to engage with apps like 
@doubleup_app
 or long the market with apps like 
@bluefinapp
 ( Or whatever you choose ) I got you 

You gotta be quick tho ",37,2
Solana_Og,1883970210291646766,2025-01-27T20:07:55.000Z,"Selling this twitter account.    

       29,000 real x followers I can prove their real   

   dm offers   

 crypto only",1,1
Solana_Og,1883661192511811689,2025-01-26T23:39:59.000Z," $SolanaPepe Launching January 30th!  

Get ready to ride the wave with the latest memecoin sensation, $SolanaPepe! 
 Launch Date: January 30th, 12AM GMT+8
 Don't miss your chance to join the  
 Stay tuned 
#SolanaPepeArmy. 
@SolanaPepeOnSol
#Memecoin #Solana #Launch",5,1
UNFKearth,1882130853763150109,2025-01-22T18:18:58.000Z,"nice one, agent 

so many great memes created by UNFKers

talented community

lots to build upon, as the web3 floodgates are opened ",97,27
UNFKearth,1881783187594207309,2025-01-21T19:17:28.000Z," SCAM ALERT

a fake UNFK just launched on pumpfun, linked to our X profile on 
@tradewithPhoton
 

only official $UNFK token: 

8MgghUHzWyCXSQb4ReqrYQZ9rL8cQNaZ84GsqWhTB4Uu",87,23
UNFKearth,1881759609045864855,2025-01-21T17:43:46.000Z,UNFK memelords: what you working on?,118,21
abiiii0203,1882150239425228998,2025-01-22T19:36:00.000Z,"✞模板委託✞ 

一組2個表情 NT$500
可以當DC的跳跳用!不可商用,可裁切當表符用
第一張預設嘟嘴 第二張都可以(限改表情)
歡迎私訊DC討論 : momo777._. 
很少看推特再麻煩大家體諒ㄌ
/
辦個小小的抽獎(´・ω・`)
⭒轉發+愛心+追蹤⭒
到2月1號抽一組!
希望有人能喜歡 謝謝><",86,51
EmanAbio,1883886827150737421,2025-01-27T14:36:35.000Z,"Coming soon: #Sui will enable transactions through SMS, bringing payments, DeFi, rewards, and more to everyone, everywhere.",0,325
EmanAbio,1884087930781913525,2025-01-28T03:55:42.000Z,"Thanks 
@elliscopef
 of 
@navi_protocol
 for the Lunar new heat gift. Happy Lunar new year everyone.",100,5
